year,geo_name,geo,child_mortality
2016,"Jackson County","05000US21109",88.7
2017,"Gadsden County","05000US12039",88.7
2016,"Todd County","05000US21219",88.6
2016,"Ouachita County","05000US05103",88.5
2015,"Clinton County","05000US29049",88.5
2017,"Pitt County, NC","05000US37147",88.4
2017,"Drew County","05000US05043",88.4
2017,"Freestone County","05000US48161",88.4
2016,"Cibola County","05000US35006",88.4
2016,"Mecklenburg County","05000US51117",88.3
2016,"Creek County","05000US40037",88.3
2015,"Knox County","05000US17095",88.3
2016,"Anson County","05000US37007",88.3
2016,"Jefferson County","05000US20087",88.3
2016,"Freestone County","05000US48161",88.2
2016,"White County","05000US17193",88.2
2015,"McDuffie County","05000US13189",88.2
2016,"Hamilton County","05000US12047",88.1
2017,"Cross County","05000US05037",88.1
2017,"McCurtain County","05000US40089",88.0
2015,"Humboldt County","05000US32013",88.0
2016,"McKinley County","05000US35031",88.0
2016,"Darlington County","05000US45031",88.0
2015,"Todd County","05000US21219",88.0
2016,"Russell County","05000US01113",87.9
2016,"Dixie County","05000US12029",87.9
2016,"Saluda County","05000US45081",87.9
2015,"Madison County","05000US16065",87.9
2016,"Simpson County","05000US28127",87.8
2015,"Union County","05000US47173",87.8
2015,"Grundy County","05000US47061",87.8
2016,"Lawrence County","05000US28077",87.8
2016,"Baxter County","05000US05005",87.7
2015,"Jackson County","05000US21109",87.7
2016,"Dyer County","05000US47045",87.7
2015,"Union County","05000US21225",87.7
2017,"Suwannee County","05000US12121",87.7
2015,"Shelby County, TN","05000US47157",87.6
2017,"Edgefield County","05000US45037",87.6
2017,"Scott County","05000US47151",87.5
2016,"Frio County","05000US48163",87.5
2016,"Lincoln County","05000US54043",87.4
2017,"Newport News city, VA","05000US51700",87.4
2017,"Fremont County","05000US16043",87.4
2017,"Montgomery County, AL","05000US01101",87.4
2015,"Pierce County","05000US13229",87.3
2015,"Ford County","05000US20057",87.3
2017,"Kalkaska County","05000US26079",87.2
2015,"Marshall County","05000US28093",87.2
2017,"Iberville Parish","05000US22047",87.1
2017,"St. Landry Parish","05000US22097",87.1
2016,"Otero County","05000US08089",87.1
2016,"Emanuel County","05000US13107",87.1
2016,"Henry County","05000US47079",87.0
2017,"Arenac County","05000US26011",87.0
2015,"Osage County","05000US20139",87.0
2016,"Madison County","05000US12079",87.0
2015,"Crawford County","05000US17033",87.0
2015,"Okmulgee County","05000US40111",87.0
2017,"McDonald County","05000US29119",86.9
2015,"Jefferson County, AL","05000US01073",86.9
2016,"Lowndes County, GA","05000US13185",86.9
2016,"Montgomery County","05000US37123",86.9
2015,"Pacific County","05000US53049",86.8
2017,"Reeves County","05000US48389",86.8
2016,"Philadelphia County, PA","05000US42101",86.8
2017,"Howell County","05000US29091",86.8
2015,"Christian County","05000US17021",86.7
2016,"Milam County","05000US48331",86.7
2017,"Atoka County","05000US40005",86.7
2016,"Baker County","05000US12003",86.7
2017,"Rockcastle County","05000US21203",86.6
2016,"Drew County","05000US05043",86.6
2017,"Rhea County","05000US47143",86.6
2016,"Winchester city","05000US51840",86.6
2016,"Tunica County","05000US28143",86.5
2016,"Caswell County","05000US37033",86.5
2017,"Panola County","05000US28107",86.5
2017,"Toombs County","05000US13279",86.5
2016,"Seneca County","05000US39147",86.4
2015,"Converse County","05000US56009",86.4
2015,"Caldwell County","05000US21033",86.4
2016,"Halifax County","05000US37083",86.4
2015,"Halifax County","05000US37083",86.3
2017,"Fulton County","05000US18049",86.3
2016,"Mississippi County","05000US29133",86.3
2015,"Lauderdale County","05000US28075",86.3
2015,"Woodward County","05000US40153",86.3
2016,"Daviess County","05000US18027",86.3
2017,"Williamsburg County","05000US45089",86.2
2016,"Fentress County","05000US47049",86.2
2017,"Colquitt County","05000US13071",86.1
2017,"Cannon County","05000US47015",86.1
2017,"Jackson County","05000US48239",86.0
2015,"Johnson County","05000US21115",86.0
2015,"Gadsden County","05000US12039",85.9
2015,"Union County","05000US28145",85.9
2016,"Comanche County, OK","05000US40031",85.9
2016,"St. Landry Parish","05000US22097",85.9
2015,"Anson County","05000US37007",85.8
2016,"Orleans Parish, LA","05000US22071",85.8
2015,"McCreary County","05000US21147",85.8
2017,"Florence County, SC","05000US45041",85.7
2017,"Cedar County","05000US29039",85.7
2017,"Jay County","05000US18075",85.7
2016,"Madison County","05000US29123",85.6
2015,"Panola County","05000US28107",85.6
2017,"Willacy County","05000US48489",85.6
2016,"Webster County","05000US29225",85.6
2016,"Nottoway County","05000US51135",85.6
2015,"Andrew County","05000US29003",85.5
2016,"Haskell County","05000US40061",85.5
2017,"Marengo County","05000US01091",85.5
2016,"Screven County","05000US13251",85.4
2015,"Lyon County","05000US20111",85.4
2017,"District of Columbia, DC","05000US11001",85.4
2017,"Union County","05000US05139",85.4
2015,"Custer County","05000US40039",85.2
2015,"Garvin County","05000US40049",85.2
2017,"Dawson County","05000US13085",85.1
2015,"Montezuma County","05000US08083",85.1
2017,"Humboldt County","05000US32013",85.1
2016,"Bell County","05000US21013",85.0
2016,"Knox County","05000US39083",85.0
2016,"Christian County","05000US17021",85.0
2015,"Bradford County","05000US12007",84.9
2016,"Fremont County","05000US56013",84.9
2015,"Upshur County","05000US54097",84.9
2016,"Morehouse Parish","05000US22067",84.9
2015,"Pemiscot County","05000US29155",84.8
2015,"Churchill County","05000US32001",84.8
2015,"Acadia Parish","05000US22001",84.8
2015,"Hardy County","05000US54031",84.8
2015,"Lincoln County","05000US30053",84.8
2015,"Jackson County","05000US37099",84.7
2015,"Buchanan County","05000US51027",84.7
2016,"McDuffie County","05000US13189",84.7
2015,"Washington Parish","05000US22117",84.7
2017,"Hampton city, VA","05000US51650",84.6
2015,"Wayne County, NC","05000US37191",84.6
2016,"Yalobusha County","05000US28161",84.6
2017,"Telfair County","05000US13271",84.6
2016,"Matagorda County","05000US48321",84.6
2016,"Knox County","05000US17095",84.6
2017,"Grundy County","05000US47061",84.5
2016,"Reno County","05000US20155",84.4
2017,"Dickinson County","05000US20041",84.4
2015,"Gage County","05000US31067",84.4
2016,"Montgomery County, AL","05000US01101",84.4
2016,"Texas County","05000US29215",84.4
2017,"Idaho County","05000US16049",84.4
2015,"Rusk County","05000US55107",84.3
2017,"Bertie County","05000US37015",84.2
2017,"St. Martin Parish","05000US22099",84.2
2017,"Bolivar County","05000US28011",84.2
2015,"Amherst County","05000US51009",84.1
2015,"Barbour County","05000US01005",84.1
2017,"Onslow County, NC","05000US37133",84.1
2017,"Walker County","05000US01127",84.1
2017,"Waynesboro city","05000US51820",84.1
2016,"Ford County","05000US20057",84.0
2016,"Camp County","05000US48063",84.0
2017,"Page County","05000US19145",84.0
2015,"Bell County","05000US21013",84.0
2016,"Leflore County","05000US28083",84.0
2017,"Butler County","05000US29023",84.0
2017,"Jackson County","05000US05067",83.9
2015,"Jackson County","05000US01071",83.9
2016,"Jackson County","05000US12063",83.9
2015,"Martinsville city","05000US51690",83.9
2016,"Washington Parish","05000US22117",83.9
2015,"Torrance County","05000US35057",83.8
2017,"Orleans Parish, LA","05000US22071",83.8
2016,"Talladega County","05000US01121",83.8
2016,"Jeff Davis County","05000US13161",83.8
2015,"Comanche County, OK","05000US40031",83.8
2017,"Indiana County","05000US42063",83.7
2016,"Rhea County","05000US47143",83.7
2017,"Liberty County","05000US13179",83.7
2017,"Portsmouth city","05000US51740",83.7
2015,"Pendleton County","05000US21191",83.6
2017,"Wayne County","05000US21231",83.6
2017,"Nicholas County","05000US54067",83.6
2017,"Halifax County","05000US37083",83.6
2015,"Marshall County","05000US47117",83.6
2015,"Jeff Davis County","05000US13161",83.6
2016,"Grimes County","05000US48185",83.6
2015,"Escambia County","05000US01053",83.6
2015,"Greenwood County","05000US45047",83.6
2017,"Henderson County","05000US47077",83.5
2015,"Shelby County","05000US48419",83.5
2017,"Leake County","05000US28079",83.5
2017,"Butts County","05000US13035",83.5
2017,"Dent County","05000US29065",83.5
2017,"Pecos County","05000US48371",83.4
2016,"Cumberland County, NC","05000US37051",83.4
2015,"Northampton County","05000US37131",83.4
2016,"McIntosh County","05000US40091",83.3
2015,"Iosco County","05000US26069",83.3
2015,"Tattnall County","05000US13267",83.3
2015,"Moffat County","05000US08081",83.3
2017,"Ware County","05000US13299",83.2
2015,"Grimes County","05000US48185",83.2
2016,"Union County","05000US47173",83.2
2015,"Tazewell County","05000US51185",83.2
2015,"Russell County","05000US21207",83.1
2015,"Wright County","05000US29229",83.1
2015,"Estill County","05000US21065",83.1
2016,"Charlottesville city","05000US51540",83.0
2017,"Dunklin County","05000US29069",83.0
2017,"Boone County","05000US05009",83.0
2015,"Lee County","05000US45061",83.0
2017,"Hinds County, MS","05000US28049",82.9
2016,"Mercer County","05000US54055",82.9
2015,"Mercer County","05000US54055",82.9
2017,"Mecklenburg County","05000US51117",82.9
2015,"Howard County","05000US05061",82.9
2016,"Marshall County","05000US01095",82.9
2015,"Marion County, IN","05000US18097",82.9
2015,"Floyd County","05000US13115",82.9
2015,"Ouachita Parish, LA","05000US22073",82.9
2015,"Okanogan County","05000US53047",82.8
2016,"Hughes County","05000US40063",82.8
2017,"Burke County","05000US13033",82.8
2015,"Clinton County","05000US39027",82.8
2017,"Jackson County","05000US21109",82.7
2017,"Cass County","05000US27021",82.7
2016,"Navajo County, AZ","05000US04017",82.7
2017,"Gregg County, TX","05000US48183",82.7
2016,"Vermilion County","05000US17183",82.7
2017,"Fayette County","05000US18041",82.6
2015,"Berrien County","05000US13019",82.6
2017,"Jackson County","05000US40065",82.6
2017,"Mobile County, AL","05000US01097",82.6
2017,"Massac County","05000US17127",82.6
2017,"Jones County","05000US28067",82.6
2016,"Rowan County","05000US21205",82.5
2017,"Fentress County","05000US47049",82.5
2015,"Pitt County, NC","05000US37147",82.5
2015,"Duchesne County","05000US49013",82.4
2017,"Laclede County","05000US29105",82.4
2016,"Colleton County","05000US45029",82.4
2015,"Dickinson County","05000US20041",82.3
2016,"Scotland County","05000US37165",82.3
2015,"Independence County","05000US05063",82.3
2015,"Ware County","05000US13299",82.3
2017,"Bartholomew County","05000US18005",82.3
2015,"Jefferson County","05000US19101",82.3
2015,"Escambia County, FL","05000US12033",82.3
2017,"Hot Spring County","05000US05059",82.3
2015,"Navajo County, AZ","05000US04017",82.2
2016,"Adams County","05000US39001",82.2
2015,"Socorro County","05000US35053",82.2
2016,"Amherst County","05000US51009",82.2
2015,"Cannon County","05000US47015",82.2
2017,"Allen County","05000US21003",82.1
2017,"Wicomico County, MD","05000US24045",82.1
2017,"Hart County","05000US13147",82.1
2015,"Columbus County","05000US37047",82.1
2017,"Milam County","05000US48331",82.1
2016,"Wasco County","05000US41065",82.1
2017,"Pawnee County","05000US40117",82.1
2017,"Eastland County","05000US48133",82.0
2015,"Washington County","05000US18175",82.0
2016,"Mingo County","05000US54059",82.0
2015,"Union Parish","05000US22111",82.0
2017,"Choctaw County","05000US40023",82.0
2015,"McDonald County","05000US29119",81.9
2016,"Shelby County, TN","05000US47157",81.9
2017,"Grenada County","05000US28043",81.9
2016,"Independence County","05000US05063",81.9
2016,"Laclede County","05000US29105",81.9
2015,"Cumberland County, NC","05000US37051",81.9
2016,"Vernon Parish","05000US22115",81.9
2016,"Potter County, TX","05000US48375",81.9
2016,"Acadia Parish","05000US22001",81.9
2015,"Polk County","05000US29167",81.9
2015,"Marion County","05000US47115",81.8
2015,"Unicoi County","05000US47171",81.8
2016,"Marengo County","05000US01091",81.8
2016,"Fremont County","05000US16043",81.8
2015,"Jackson County","05000US12063",81.8
2016,"Suwannee County","05000US12121",81.8
2016,"Pottawatomie County","05000US40125",81.7
2017,"Stone County","05000US29209",81.7
2017,"Beaufort County","05000US37013",81.7
2016,"Escambia County","05000US01053",81.7
2015,"Cherokee County","05000US40021",81.6
2017,"Conway County","05000US05029",81.6
2017,"Tillamook County","05000US41057",81.6
2017,"Barnwell County","05000US45011",81.6
2015,"Tate County","05000US28137",81.6
2015,"Bell County, TX","05000US48027",81.6
2015,"Lincoln County","05000US54043",81.5
2017,"Wexford County","05000US26165",81.5
2016,"Escambia County, FL","05000US12033",81.5
2017,"Le Flore County","05000US40079",81.4
2017,"Tangipahoa Parish, LA","05000US22105",81.4
2016,"Starke County","05000US18149",81.4
2015,"Pine County","05000US27115",81.3
2016,"Franklin County","05000US17055",81.3
2015,"Waynesboro city","05000US51820",81.3
2015,"McKinley County","05000US35031",81.3
2017,"Russell County","05000US01113",81.3
2016,"Pitt County, NC","05000US37147",81.3
2017,"Hardeman County","05000US47069",81.2
2016,"Leake County","05000US28079",81.2
2016,"Chesterfield County","05000US45025",81.2
2015,"Choctaw County","05000US40023",81.1
2015,"Pike County","05000US21195",81.1
2017,"Carter County","05000US40019",81.1
2017,"Palo Pinto County","05000US48363",81.1
2016,"Roanoke city, VA","05000US51770",81.1
2016,"Johnson County","05000US21115",81.1
2015,"Dinwiddie County","05000US51053",81.1
2015,"Thomas County","05000US13275",81.0
2015,"Otero County","05000US08089",81.0
2015,"Jackson County","05000US05067",81.0
2017,"Iosco County","05000US26069",81.0
2017,"Brookings County","05000US46011",81.0
2016,"Hawkins County","05000US47073",81.0
2017,"Halifax County","05000US51083",80.9
2017,"Greene County","05000US05055",80.8
2016,"Seminole County","05000US40133",80.8
2015,"Pulaski County, AR","05000US05119",80.8
2017,"Marshall County","05000US47117",80.7
2015,"Rabun County","05000US13241",80.7
2015,"Tippah County","05000US28139",80.6
2016,"Poinsett County","05000US05111",80.6
2015,"Winston County","05000US01133",80.6
2015,"Rhea County","05000US47143",80.6
2017,"Vermilion County","05000US17183",80.6
2016,"Wichita County, TX","05000US48485",80.5
2016,"Pawnee County","05000US40117",80.5
2017,"Liberty County","05000US48291",80.5
2017,"St. Francis County","05000US05123",80.5
2016,"Appling County","05000US13001",80.5
2016,"Oktibbeha County","05000US28105",80.5
2017,"Shelby County, TN","05000US47157",80.4
2017,"Robertson County","05000US48395",80.4
2015,"Jim Wells County","05000US48249",80.4
2015,"Greene County","05000US28041",80.4
2015,"Highland County","05000US39071",80.4
2016,"Floyd County","05000US21071",80.4
2016,"Perry County","05000US21193",80.4
2016,"Grant Parish","05000US22043",80.3
2015,"Chilton County","05000US01021",80.3
2016,"Jim Wells County","05000US48249",80.3
2017,"LaSalle Parish","05000US22059",80.3
2015,"Hughes County","05000US46065",80.3
2017,"Breckinridge County","05000US21027",80.3
2015,"White County","05000US17193",80.3
2016,"Howell County","05000US29091",80.2
2016,"Knott County","05000US21119",80.2
2016,"Marshall County","05000US28093",80.2
2017,"Pottawatomie County","05000US40125",80.2
2016,"Mason County","05000US17125",80.2
2015,"Marion County","05000US29127",80.2
2017,"Williamson County","05000US17199",80.2
2016,"Beckham County","05000US40009",80.2
2016,"Scott County","05000US51169",80.2
2015,"Christian County","05000US21047",80.2
2017,"Chester County","05000US45023",80.2
2016,"LaPorte County, IN","05000US18091",80.1
2015,"Tuscaloosa County, AL","05000US01125",80.1
2016,"Madison County","05000US05087",80.1
2017,"Pulaski County, AR","05000US05119",80.1
2016,"Waynesboro city","05000US51820",80.1
2017,"Cherokee County","05000US40021",80.1
2016,"Silver Bow County","05000US30093",80.1
2017,"Alleghany County","05000US51005",80.1
2015,"Pennington County, SD","05000US46103",80.1
2015,"Sabine Parish","05000US22085",80.1
