year,geo_name,geo,hiv_prevalence_rate
2016,"Caddo Parish, LA","05000US22017",416.068
2015,"Washington County","05000US37187",415.5
2017,"Dauphin County, PA","05000US42043",415.2
2017,"Holmes County","05000US28051",415.0
2017,"Claiborne County","05000US28021",414.6
2017,"Union County","05000US05139",414.3
2015,"Laurens County","05000US13175",414.1
2017,"Washington Parish","05000US22117",413.4
2015,"Brunswick County","05000US51025",413.0
2017,"Greene County","05000US36039",412.6
2017,"Hoke County","05000US37093",411.3
2016,"Alameda County, CA","05000US06001",410.946
2016,"Copiah County","05000US28029",410.884
2016,"Avoyelles Parish","05000US22009",410.779
2015,"Mitchell County","05000US13205",410.7
2016,"Taliaferro County","05000US13265",410.678
2015,"Decatur County","05000US13087",410.4
2016,"Washington County, MD","05000US24043",410.193
2016,"Franklin County, OH","05000US39049",410.125
2016,"Jefferson Davis County","05000US28065",410.036
2017,"Dallas County","05000US01047",409.4
2016,"Putnam County","05000US12107",409.284
2015,"Accomack County","05000US51001",409.2
2015,"Bullock County","05000US01011",409.1
2016,"Alachua County, FL","05000US12001",408.932
2016,"Montgomery County","05000US28097",408.905
2017,"Montgomery County","05000US28097",408.7
2017,"Glynn County","05000US13127",408.1
2016,"Hartford County, CT","05000US09003",407.645
2015,"Jefferson Parish, LA","05000US22051",407.4
2016,"Marin County, CA","05000US06041",407.305
2015,"Clay County","05000US13061",407.2
2017,"Sumter County","05000US13261",407.2
2017,"King County, WA","05000US53033",407.0
2017,"Alameda County, CA","05000US06001",406.8
2017,"Columbia County","05000US12023",406.8
2016,"Montgomery County","05000US17135",406.472
2017,"Georgetown County","05000US45043",406.3
2016,"Washington Parish","05000US22117",406.007
2017,"Northampton County","05000US37131",405.8
2015,"King County, WA","05000US53033",405.8
2016,"DeKalb County","05000US29063",405.787
2017,"Hartford County, CT","05000US09003",405.7
2015,"Leon County, FL","05000US12073",405.7
2017,"Washington County, MD","05000US24043",405.1
2016,"King County, WA","05000US53033",404.955
2017,"Humphreys County","05000US28053",404.9
2017,"Houston County","05000US48225",404.7
2017,"Echols County","05000US13101",404.0
2017,"Danville city","05000US51590",403.5
2017,"Jasper County","05000US45053",403.3
2016,"Dorchester County","05000US24019",402.962
2015,"Jasper County","05000US13159",402.4
2016,"Columbia County","05000US12023",402.182
2016,"Okeechobee County","05000US12093",401.949
2016,"Alexander County","05000US17003",401.606
2015,"Scotland County","05000US37165",401.6
2016,"Glynn County","05000US13127",400.679
2016,"Danville city","05000US51590",400.345
2017,"Barbour County","05000US01005",399.9
2015,"Colleton County","05000US45029",399.7
2017,"Lauderdale County","05000US28075",399.5
2016,"Barbour County","05000US01005",399.427
2015,"Dorchester County","05000US24019",399.0
2017,"Baker County","05000US12003",398.7
2016,"Georgetown County","05000US45043",398.259
2016,"Dauphin County, PA","05000US42043",397.945
2017,"Okeechobee County","05000US12093",397.9
2015,"Camden County, NJ","05000US34007",397.9
2015,"Williamsburg city","05000US51830",397.4
2015,"Hennepin County, MN","05000US27053",397.4
2017,"Lee County","05000US05077",397.3
2015,"Jefferson County, TX","05000US48245",397.0
2015,"DeKalb County","05000US29063",396.8
2015,"Warren County","05000US28149",396.8
2017,"Banks County","05000US13011",396.6
2017,"Jefferson County, KY","05000US21111",396.1
2015,"Alameda County, CA","05000US06001",395.9
2017,"St. John the Baptist Parish","05000US22095",395.9
2017,"Quitman County","05000US13239",395.9
2016,"Greene County","05000US36039",395.664
2015,"Humphreys County","05000US28053",395.6
2016,"Rapides Parish, LA","05000US22079",395.294
2017,"Lauderdale County","05000US47097",395.1
2016,"Accomack County","05000US51001",394.484
2017,"Bulloch County","05000US13031",394.4
2017,"Pike County","05000US28113",394.0
2016,"Lauderdale County","05000US47097",393.922
2016,"Bertie County","05000US37015",393.856
2017,"Dixie County","05000US12029",393.8
2015,"Northampton County","05000US51131",393.8
2017,"Willacy County","05000US48489",393.6
2015,"Quitman County","05000US28119",393.5
2015,"Greene County","05000US37079",393.5
2016,"Dallas County","05000US01047",393.407
2017,"Marin County, CA","05000US06041",393.3
2015,"Clinton County","05000US36019",393.2
2016,"Northampton County","05000US37131",393.013
2017,"Alexander County","05000US17003",393.0
2015,"Dauphin County, PA","05000US42043",393.0
2015,"Columbia County","05000US12023",392.1
2017,"Bertie County","05000US37015",392.0
2015,"Bertie County","05000US37015",391.4
2017,"Accomack County","05000US51001",391.1
2015,"Nottoway County","05000US51135",390.5
2016,"Claiborne Parish","05000US22027",390.331
2015,"Putnam County","05000US12107",390.0
2017,"Jefferson Davis County","05000US28065",389.7
2015,"Anson County","05000US37007",389.2
2016,"Holmes County","05000US28051",388.922
2017,"DeKalb County","05000US29063",388.2
2015,"Barbour County","05000US01005",388.1
2015,"Wayne County, NC","05000US37191",388.0
2016,"Jefferson County, KY","05000US21111",387.942
2015,"Wyandotte County, KS","05000US20209",387.8
2016,"Lauderdale County","05000US28075",387.374
2015,"Logan County","05000US17107",386.5
2016,"Quitman County","05000US13239",386.287
2017,"Concho County","05000US48095",385.8
2017,"Cuyahoga County, OH","05000US39035",385.0
2016,"Baker County","05000US12003",384.807
2017,"Robeson County, NC","05000US37155",384.8
2016,"Robeson County, NC","05000US37155",384.601
2017,"Clark County, NV","05000US32003",384.6
2015,"Union County","05000US05139",384.5
2015,"Fairfield County","05000US45039",384.2
2015,"Georgetown County","05000US45043",384.0
2016,"Goochland County","05000US51075",383.742
2017,"St. Bernard Parish","05000US22087",383.5
2017,"Logan County","05000US17107",383.5
2016,"Humphreys County","05000US28053",383.352
2015,"Okeechobee County","05000US12093",383.2
2015,"Alachua County, FL","05000US12001",383.1
2015,"Copiah County","05000US28029",382.9
2015,"Danville city","05000US51590",382.8
2015,"Goochland County","05000US51075",382.7
2015,"Northampton County","05000US37131",382.1
2016,"Fayette County","05000US17051",381.72
2017,"Hamilton County, OH","05000US39061",381.5
2016,"Northampton County","05000US51131",381.461
2016,"Williamsburg city","05000US51830",381.158
2015,"Washington Parish","05000US22117",381.0
2016,"Winchester city","05000US51840",380.807
2016,"Sumter County","05000US13261",380.784
2017,"Scott County","05000US28123",380.6
2015,"Granville County","05000US37077",380.5
2017,"Garza County","05000US48169",380.4
2015,"Lafayette County","05000US12067",380.3
2015,"Anderson County","05000US48001",380.2
2015,"Baker County","05000US12003",380.0
2016,"Scott County","05000US28123",379.222
2015,"Lauderdale County","05000US28075",379.2
2016,"Logan County","05000US17107",379.066
2017,"Dodge County","05000US13091",378.9
2017,"Pitt County, NC","05000US37147",378.9
2017,"Greenwood County","05000US45047",378.4
2016,"Wyandotte County, KS","05000US20209",378.002
2015,"Hoke County","05000US37093",377.9
2015,"St. Bernard Parish","05000US22087",377.8
2017,"Montgomery County","05000US17135",377.1
2016,"Liberty County","05000US48291",377.033
2017,"Liberty County","05000US48291",376.9
2016,"Phillips County","05000US05107",376.592
2015,"Claiborne Parish","05000US22027",376.0
2015,"Lawrence County","05000US28077",375.7
2015,"Franklin County, OH","05000US39049",375.6
2016,"Nottoway County","05000US51135",375.552
2017,"Wake County, NC","05000US37183",375.5
2016,"Bacon County","05000US13005",375.442
2015,"Fairfield County, CT","05000US09001",375.4
2015,"Russell County","05000US01113",375.3
2016,"Harrison County, MS","05000US28047",375.153
2017,"Nottoway County","05000US51135",374.9
2015,"Alexander County","05000US17003",374.8
2017,"Stewart County","05000US13259",374.7
2016,"Wake County, NC","05000US37183",374.685
2016,"Pitt County, NC","05000US37147",374.426
2015,"Bacon County","05000US13005",374.2
2016,"Clark County, NV","05000US32003",373.96
2015,"Holmes County","05000US12059",373.9
2017,"Fayette County","05000US17051",373.4
2015,"Holmes County","05000US28051",372.4
2017,"Harrison County, MS","05000US28047",372.0
2017,"Claiborne Parish","05000US22027",371.9
2017,"Craven County, NC","05000US37049",371.5
2015,"Oneida County, NY","05000US36065",371.3
2016,"Craven County, NC","05000US37049",370.447
2015,"Emanuel County","05000US13107",370.4
2017,"Talbot County","05000US13263",370.0
2017,"Milwaukee County, WI","05000US55079",369.8
2015,"Glynn County","05000US13127",369.6
2015,"Caddo Parish, LA","05000US22017",369.5
2015,"Rapides Parish, LA","05000US22079",369.1
2016,"St. John the Baptist Parish","05000US22095",368.557
2016,"Bullock County","05000US01011",368.304
2016,"Cuyahoga County, OH","05000US39035",368.029
2016,"Greenwood County","05000US45047",367.444
2016,"Lawrence County","05000US28077",367.327
2015,"Jefferson County, KY","05000US21111",367.2
2017,"Wyandotte County, KS","05000US20209",367.2
2017,"Chambers County","05000US01017",366.8
2017,"Cobb County, GA","05000US13067",366.7
2015,"Crawford County","05000US13079",366.7
2016,"Houston County","05000US48225",365.878
2015,"Lauderdale County","05000US47097",365.7
2016,"Pike County","05000US28113",365.608
2016,"St. Bernard Parish","05000US22087",365.565
2015,"Essex County","05000US36031",365.4
2016,"Russell County","05000US01113",365.281
2015,"Ouachita Parish, LA","05000US22073",365.0
2017,"Ben Hill County","05000US13017",364.8
2016,"Clinton County","05000US36019",364.599
2016,"Gregg County, TX","05000US48183",364.189
2016,"Milwaukee County, WI","05000US55079",364.144
2015,"Wake County, NC","05000US37183",364.0
2015,"Grady County","05000US13131",364.0
2016,"Chambers County","05000US01017",363.775
2017,"Clarke County","05000US28023",363.1
2017,"Calcasieu Parish, LA","05000US22019",362.6
2015,"Fayette County","05000US17051",362.5
2015,"Dallas County","05000US01047",362.5
2015,"Phillips County","05000US05107",362.3
2016,"Dixie County","05000US12029",362.24
2016,"Hamilton County, OH","05000US39061",362.153
2017,"Bullock County","05000US01011",361.8
2015,"Bleckley County","05000US13023",361.6
2017,"Terrell County","05000US13273",360.9
2016,"Calcasieu Parish, LA","05000US22019",360.33
2017,"Gregg County, TX","05000US48183",359.2
2015,"Winchester city","05000US51840",358.8
2017,"Halifax County","05000US37083",358.6
2015,"Jefferson County, NY","05000US36045",358.2
2016,"Claiborne County","05000US28021",357.645
2017,"Telfair County","05000US13271",357.6
2017,"McIntosh County","05000US13191",357.4
2015,"Clark County, NV","05000US32003",356.4
2017,"Martin County","05000US37117",356.2
2015,"Darlington County","05000US45031",356.1
2017,"Oneida County, NY","05000US36065",355.3
2017,"Perry County","05000US01105",355.1
2015,"Harrison County, MS","05000US28047",354.9
2017,"Williamsburg city","05000US51830",354.9
2017,"Osceola County, FL","05000US12097",354.9
2015,"Avoyelles Parish","05000US22009",354.7
2017,"Noxubee County","05000US28103",354.6
2016,"Bedford city","05000US51515",354.54
2017,"Nash County","05000US37127",354.5
2016,"Martin County","05000US37117",354.156
2015,"Jefferson Davis County","05000US28065",354.1
2015,"Robeson County, NC","05000US37155",354.1
2016,"Halifax County","05000US37083",354.072
2016,"Nash County","05000US37127",353.9
2017,"Russell County","05000US01113",352.9
2017,"Holmes County","05000US12059",352.5
2017,"Lawrence County","05000US28077",352.2
2016,"Bulloch County","05000US13031",352.005
2016,"Monmouth County, NJ","05000US34025",351.268
2017,"Winchester city","05000US51840",351.0
2015,"Fredericksburg city","05000US51630",350.9
2017,"Atkinson County","05000US13003",350.7
2016,"Cobb County, GA","05000US13067",350.688
2016,"Willacy County","05000US48489",350.37
2017,"Callaway County","05000US29027",350.3
2017,"Monmouth County, NJ","05000US34025",350.3
2017,"Phillips County","05000US05107",350.1
2017,"Taylor County","05000US13269",350.1
2015,"Callaway County","05000US29027",350.0
2015,"Clarke County","05000US28023",349.9
2017,"Turner County","05000US13287",349.5
2015,"Osceola County, FL","05000US12097",349.4
2017,"Monroe County, NY","05000US36055",349.4
2016,"Dodge County","05000US13091",349.398
2016,"Columbus County","05000US37047",349.13
2017,"Adams County","05000US28001",348.8
2017,"Martinsville city","05000US51690",348.6
2016,"Terrell County","05000US13273",347.966
2017,"Bexar County, TX","05000US48029",347.6
2016,"Callaway County","05000US29027",347.426
2016,"Ben Hill County","05000US13017",346.927
2015,"Scott County","05000US28123",346.8
2016,"Oneida County, NY","05000US36065",346.3
2015,"Martinsville city","05000US51690",345.7
2017,"Polk County, FL","05000US12105",345.4
2016,"Echols County","05000US13101",345.152
2016,"Fairfield County, CT","05000US09001",345.123
2015,"Monroe County","05000US05095",345.1
2017,"Northampton County","05000US51131",345.1
2015,"Solano County, CA","05000US06095",345.0
2015,"Terrell County","05000US13273",344.8
2016,"Bexar County, TX","05000US48029",344.606
2017,"Clinton County","05000US36019",344.6
2017,"Hale County","05000US01065",344.4
2017,"Colquitt County","05000US13071",344.4
2015,"Bedford city","05000US51515",343.9
2016,"Osceola County, FL","05000US12097",343.749
2016,"New Hanover County, NC","05000US37129",343.57
2017,"Fairfield County, CT","05000US09001",343.3
2016,"Clarke County","05000US28023",342.341
2015,"Dixie County","05000US12029",342.2
2016,"Suffolk city","05000US51800",341.969
2017,"St. Landry Parish","05000US22097",341.9
2015,"Milwaukee County, WI","05000US55079",341.8
2016,"Polk County, FL","05000US12105",341.787
2016,"Pike County","05000US01109",341.658
2015,"Craven County, NC","05000US37049",341.0
2015,"Cuyahoga County, OH","05000US39035",341.0
2016,"Banks County","05000US13011",340.961
2015,"Monroe County, NY","05000US36055",340.9
2015,"Pitt County, NC","05000US37147",340.0
2015,"Martin County, FL","05000US12085",339.9
2017,"Goochland County","05000US51075",339.6
2016,"Monroe County, NY","05000US36055",339.256
2016,"Adams County","05000US28001",339.171
2017,"Columbus County","05000US37047",339.0
2017,"Livingston County","05000US36051",338.9
2016,"Telfair County","05000US13271",338.577
2015,"Pike County","05000US01109",338.4
2016,"Martin County, FL","05000US12085",338.333
2017,"Charles County, MD","05000US24017",338.2
2015,"Hyde County","05000US37095",337.8
2016,"Atkinson County","05000US13003",337.682
2015,"Wheeler County","05000US13309",337.3
2015,"Houston County","05000US48225",337.2
2015,"Liberty County","05000US48291",337.0
2015,"New Hanover County, NC","05000US37129",336.6
2015,"Pike County","05000US28113",336.1
2015,"Duplin County","05000US37061",336.0
2017,"Bladen County","05000US37017",335.8
2017,"Martin County, FL","05000US12085",335.5
2017,"Clarke County, GA","05000US13059",335.1
2017,"Suffolk city","05000US51800",334.8
2016,"McIntosh County","05000US13191",334.448
2015,"Polk County, FL","05000US12105",334.1
2017,"Pike County","05000US01109",334.1
2015,"Columbus County","05000US37047",333.9
2016,"Solano County, CA","05000US06095",333.309
2015,"Barnstable County, MA","05000US25001",332.7
2017,"Tift County","05000US13277",332.3
2017,"St. James Parish","05000US22093",332.0
2016,"Holmes County","05000US12059",331.42
2017,"Oklahoma County, OK","05000US40109",331.4
2015,"Hamilton County, OH","05000US39061",331.4
2015,"Orange County, NY","05000US36071",330.9
2015,"Monmouth County, NJ","05000US34025",330.3
2016,"Oklahoma County, OK","05000US40109",329.879
2015,"Greenwood County","05000US45047",329.7
2015,"Montgomery County","05000US28097",329.6
